,Unnamed: 0,text,favourite_count,retweet_count,created_at,len,Clean_text,Clean_text_length,sentiment,sentiment_analyser,compound_score,compound_score_sentiment
193,487,YOOO i can watcg fast and furious 9 at the cinema tomorrow lets go family,5,0,2021-08-30 11:41:25,73,yooo watcg fast furiou cinema tomorrow let famili,49,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
194,488,"@Zacharyy_Paul Shorter. You get stuff like Fast and Furious 9 being 2hr25m, meanwhile Empire Strikes Back is 1hr25m. It's comical by this point, why has this become the norm",5,0,2021-08-30 11:35:34,173,shorter stuff like fast furiou be meanwhil empir strike back comic thi point thi becom norm,91,"Sentiment(polarity=0.15, subjectivity=0.3666666666666667)","{'neg': 0.083, 'neu': 0.778, 'pos': 0.139, 'compound': 0.25}",0.25,Positive
195,489,I just watched fast and furious 9 and I got a 2 hour drive in the evening plans. Alone . Lol,2,0,2021-08-30 11:27:37,92,just watch fast furiou hour drive even plan alon,48,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
196,500,fast and furious 9 une pure merveille https://t.co/e2Ec0TySP3,3,0,2021-08-30 09:04:07,61,fast furiou pure merveil http tysp,34,"Sentiment(polarity=0.20714285714285713, subjectivity=0.55)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
197,501,RT @lavishbot: Nah bro fast and furious 9 really is so bad LMAO 🤣💀,0,1,2021-08-30 08:44:01,66,fast furiou realli lmao,23,"Sentiment(polarity=0.4, subjectivity=0.8)","{'neg': 0.0, 'neu': 0.435, 'pos': 0.565, 'compound': 0.5994}",0.5994,Positive
198,504,@INOXMovies When will openings for fast and furious 9 open  at inox kakinada,0,0,2021-08-30 08:33:42,76,when will open fast furiou open inox kakinada,45,"Sentiment(polarity=0.06666666666666667, subjectivity=0.5333333333333333)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
199,505,"#FastandFurious9: #VinDiesel, #JohnCena’s Action Film To Release on September 2 in #India!

#F9 #FastAndFurious9releasedate @VinDieselPage
@JohnCena @justinlin 

https://t.co/uLDAbZc8w6",2,0,2021-08-30 08:32:12,185,#fastandfuri #vindiesel #johncena action film releas septemb #india #fastandfuri released http uldabzc,102,"Sentiment(polarity=0.1, subjectivity=0.1)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
200,508,"Fast and Furious 9 for our Furious Fans! 

Because you're our Family ❤
#FastAndFurious9 #family #AlangarCinemas https://t.co/9t8mNkx0jO",74,6,2021-08-30 08:20:49,135,fast furiou furiou fan becaus famili #fastandfuri #famili #alangarcinema http mnkx,82,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 0.813, 'pos': 0.187, 'compound': 0.3182}",0.3182,Positive
201,510,"Fast &amp; Furious 9 India Release Date Silently Moved to Thursday, September 2 Fast &amp; Furious 9 India release date silently brought forward a day to Thursday, September 2. F9 movie ticket bookings open in English, Hindi, Tamil, and Telugu.",0,0,2021-08-30 08:03:01,244,fast furiou india releas date silent move thursday septemb fast furiou india releas date silent brought forward thursday septemb movi ticket book open english hindi tamil telugu,177,"Sentiment(polarity=0.06666666666666667, subjectivity=0.31666666666666665)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
202,512,"Fast and Furious 9 India release date quietly moved to Thursday, September 2 https://t.co/QGv2wf293H",0,0,2021-08-30 07:38:02,100,fast furiou india releas date quietli move thursday septemb http,64,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
203,513,"We know sometimes it can be tough to make a choice! 
So a piece of advice from your favourite movie franchise.🤩
Also, Fast and furious 9 is coming on 3rd September at your nearest INOX.🎬🍿
@TheFastSaga
@UniversalIND
#INOX #F9 #FastandFurious9 #FastandFurious #Fast9 https://t.co/EB28tNuDP1",8,0,2021-08-30 07:15:47,288,know sometim tough make choic piec advic from your favourit movi franchis also fast furiou come septemb your nearest inox #inox #fastandfuri #fastandfuri #fast http tnudp,170,"Sentiment(polarity=0.003703703703703709, subjectivity=0.6777777777777777)","{'neg': 0.057, 'neu': 0.943, 'pos': 0.0, 'compound': -0.128}",-0.128,Negative
204,515,"Fast and furious 9 Director’s Cut is going to release on sept 7th for Digital and On sept 21th for blu-ray so that means that they will show Cardi wearing a white dress and walking to see dom at the night party , hopefully they show it🤞🏽🥺 https://t.co/6110KusAA7",1,1,2021-08-30 06:43:54,262,fast furiou director go releas sept digit sept that mean that they will show cardi wear white dress walk night parti hope they show http kusaa,142,"Sentiment(polarity=-0.0375, subjectivity=0.4291666666666667)","{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.4404}",0.4404,Positive
205,516,the first movie I ever took a girl to see was The Fast &amp; The Furious. she was 5’9 and I was 5’3 —- we headbanged in the seats when Rollin by Limp Bizkit started playing,6,0,2021-08-30 06:40:26,172,first movi ever took girl fast furiou headbang seat when rollin limp bizkit start play,86,"Sentiment(polarity=0.08333333333333333, subjectivity=0.4777777777777778)","{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.34}",0.34,Positive
206,521,RT @jay_mabasa: I’d rather have 9 Good budgeted Riddick movies then 9 fast and furious movies😪,0,1,2021-08-30 06:03:01,94,rather have good budget riddick movi then fast furiou movi,58,"Sentiment(polarity=0.44999999999999996, subjectivity=0.6000000000000001)","{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.4404}",0.4404,Positive
207,525,"Crazier, Bigger, Faster than EVER.
The Fast family is coming back at full throttle, buckle up good. 🔥😬

#F9 releasing on 3rd September, in cinemas near you. https://t.co/Jh9El3bkRP https://t.co/g9JinxP7mU",26,5,2021-08-30 05:47:33,204,crazier bigger faster than ever fast famili come back full throttl buckl good releas septemb cinema near http bkrp http jinxp,125,"Sentiment(polarity=0.225, subjectivity=0.44166666666666665)","{'neg': 0.048, 'neu': 0.826, 'pos': 0.126, 'compound': 0.4215}",0.4215,Positive
208,526,RT @Lndlynszo: fast and furious 9 Netflix nanamn♥️,0,1,2021-08-30 05:19:04,50,fast furiou netflix nanamn,26,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
209,528,RT @IGN: How is Han alive in Fast and Furious 9? https://t.co/C2hnnCNHuM https://t.co/l2PdcosfXm,0,237,2021-08-30 05:06:38,96,aliv fast furiou http hnncnhum http pdcosfxm,44,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
210,540,"Fast and Furious 9 &amp; Shang-Chi are both coming in Kannada. Theatres have started giving slots to Kannada versions.Its time to promote both the movies and ensure people are well aware of the release of the Kannada version.
#FF9InKannada #ShangchiInKannada 
#EntertainmentInKannada https://t.co/wkHDc29zjA",95,32,2021-08-30 04:05:59,307,fast furiou shang both come kannada theatr have start give slot kannada version time promot both movi ensur peopl well awar releas kannada version inkannada #shangchiinkannada #entertainmentinkannada http wkhdc,210,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 0.93, 'pos': 0.07, 'compound': 0.2732}",0.2732,Positive
211,541,"RT @ursMaahi2322: Fast And Furious 9

#NandyalTown 
Ramnath (4K) https://t.co/xAP5bfU9zW",0,1,2021-08-30 03:05:36,88,fast furiou #nandyaltown ramnath http,37,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
212,542,"Thursday August 26, 2021

7. ""The Fast And The Furious 3: Tokyo Drift"" (2006) 🚗
In The Famous City Of Tokyo, Japan 🇯🇵

8. ""Bohemian Rhapsody"" (2018) 🎵

¡OSCAR Favorite!

¡Winner Of 4 OSCARS!

9. ""Venom 1"" (2018)

2 Movies Of The Year 2018, At The Same Time

🎬⭐ https://t.co/f0uihTt1YZ",0,0,2021-08-30 02:58:29,284,thursday august fast furiou tokyo drift famou citi tokyo japan bohemian rhapsodi oscar favorit winner oscar venom movi year same time http uihtt,144,"Sentiment(polarity=0.1, subjectivity=0.3625)","{'neg': 0.0, 'neu': 0.853, 'pos': 0.147, 'compound': 0.5859}",0.5859,Positive
213,543,Finally caught up on Fast and Furious 9 and if you have not seen it I would caution that it is the 8th best Fast and Furious,6,0,2021-08-30 02:35:16,124,final caught fast furiou have seen would caution that best fast furiou,70,"Sentiment(polarity=0.35, subjectivity=0.625)","{'neg': 0.0, 'neu': 0.724, 'pos': 0.276, 'compound': 0.6369}",0.6369,Positive
214,544,RT @TKTheGodBreaker: I swear they don't make anime like Initial D anymore. The sound selection and aesthetic was UNMATCHED. Put Takumi in F…,0,3,2021-08-30 02:06:51,140,swear they make anim like initi anymor sound select aesthet unmatch takumi,74,"Sentiment(polarity=0.4, subjectivity=0.4)","{'neg': 0.088, 'neu': 0.73, 'pos': 0.182, 'compound': 0.3182}",0.3182,Positive
215,548,F9 (Fast &amp; Furious 9) 2021 Full movie online MyFlixer https://t.co/aNMZr63TQC,0,0,2021-08-30 01:17:01,81,fast furiou full movi onlin myflix http anmzr,45,"Sentiment(polarity=0.275, subjectivity=0.575)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
216,551,"@MattWalshBlog Pig seems to be a very polarizing movie.  I think everyone should preface their opinion on it by first naming their 5 favorite movies of the past 3 years.  If they say Fast &amp; The Furious 5,6,7,8 and 9, you can probably skip their terse, monosyllabic review of Pig.",0,0,2021-08-30 01:08:21,283,seem veri polar movi think everyon should prefac their opinion first name their favorit movi past year they fast furiou probabl skip their ters monosyllab review,161,"Sentiment(polarity=0.029166666666666674, subjectivity=0.3583333333333333)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
217,559,The best thing about fast and furious 9 was seeing that beauty R34 at the end 😍😍,0,0,2021-08-29 23:37:43,80,best thing about fast furiou see that beauti,44,"Sentiment(polarity=0.6, subjectivity=0.44999999999999996)","{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.6369}",0.6369,Positive
218,560,"If you were thinking of watching fast and furious 9

dont",6,0,2021-08-29 23:19:20,57,were think watch fast furiou dont,33,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
219,561,My dad found out he has prostate cancer and the very first thing he did was rent “Fast and Furious 9”,20,0,2021-08-29 22:30:45,101,found prostat cancer veri first thing rent fast furiou,54,"Sentiment(polarity=0.225, subjectivity=0.4666666666666667)","{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.6597}",-0.6597,Negative
220,562,RT @jordha: There's a new @FunTimeCalls and if you asked me what the episode was about... I think it was Fast and Furious 9 maybe?,0,1,2021-08-29 22:08:28,130,there ask what episod about think fast furiou mayb,50,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
221,563,There's a new @FunTimeCalls and if you asked me what the episode was about... I think it was Fast and Furious 9 maybe? https://t.co/OOiqmTsHjI,1,1,2021-08-29 22:02:58,142,there ask what episod about think fast furiou mayb http ooiqmtshji,66,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
222,564,in my mind I've been in the fast and furious universe for more than a week now and I watched fast 9 for the second time today so I don't see it changing anytime soon,2,0,2021-08-29 21:46:13,165,mind been fast furiou univers more than week watch fast second time today chang anytim soon,91,"Sentiment(polarity=0.22499999999999998, subjectivity=0.42500000000000004)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
223,565,Fast and furious 9 tooppp,0,0,2021-08-29 21:30:53,25,fast furiou tooppp,18,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
224,566,Fast and furious 9 was ok until 25 mins in when the law of physics went right out the window 🤣🤕 Can’t wait for the 10th… 👀,1,0,2021-08-29 21:15:05,122,fast furiou until min when physic went right window wait,56,"Sentiment(polarity=0.24285714285714285, subjectivity=0.5678571428571428)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
225,567,Fast and furious 9 tumepigwa,4,0,2021-08-29 21:14:38,28,fast furiou tumepigwa,21,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
226,568,20mins into fast and furious 9 and I’m literally laughing at how bad this is 😭😭😭😭,3,0,2021-08-29 21:09:34,81,min into fast furiou liter laugh thi,36,"Sentiment(polarity=0.25, subjectivity=0.35)","{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.5574}",0.5574,Positive
227,569,Has anyone ever watched a more ridiculous film than fast and furious 9 💩💩💩💩💩💩💩💩💩💩,0,0,2021-08-29 21:05:28,81,anyon ever watch more ridicul film than fast furiou,51,"Sentiment(polarity=0.35, subjectivity=0.55)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
228,570,Fast And Furious 9 https://t.co/hjwm6Bv0FQ,0,0,2021-08-29 20:49:49,42,fast furiou http hjwm,21,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
229,571,"Fast and furious 9
I vote Louis Tomlinson (@Louis_Tomlinson) for #ArtistoftheSummer @965TDY https://t.co/8DbyLE21Vr",0,0,2021-08-29 20:48:31,115,fast furiou vote loui tomlinson #artistofthesumm http dbyle,59,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
230,572,"I’ll be finally watching fast and furious 9 tomorrow hopefully, I’ll live tweet it.",0,0,2021-08-29 20:30:57,83,final watch fast furiou tomorrow hope live tweet,48,"Sentiment(polarity=0.11212121212121212, subjectivity=0.7000000000000001)","{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}",0.4404,Positive
231,573,"@IndiaEpson 1. BLaCK WiDoW 2. No TiMe To DiE 3. LoKi 4. FaST AnD FuRiOUS 9 #BiGSCrEEN #CoNTeSTALeRT 

@IndiaEpson
Tagging: @Chandrima214 @Brishti_Megha @WomensCricketL1",0,0,2021-08-29 20:23:18,168,black widow time loki fast furiou #bigscreen #contestalert tag,62,"Sentiment(polarity=0.016666666666666677, subjectivity=0.5166666666666666)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
232,574,By that rationale Fast and Furious 9 is better than The Godfather https://t.co/SZ6e4zNbfL,2,0,2021-08-29 20:08:07,89,that rational fast furiou better than godfath http znbfl,56,"Sentiment(polarity=0.35, subjectivity=0.55)","{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.4404}",0.4404,Positive
233,575,"RT @davidscottjaffe: Dune cost 165 million. Fast and Furious 9 cost 220 million.

Kinda nuts that most AAA games today cost as much- and in…",0,35,2021-08-29 18:51:43,140,dune cost million fast furiou cost million kinda nut that most game today cost much,83,"Sentiment(polarity=0.12499999999999999, subjectivity=0.425)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
234,576,Fast and Furious 9 could be the worst film I’ve ever seen and there’s still an hour left,0,0,2021-08-29 18:27:22,88,fast furiou could worst film ever seen there still hour left,60,"Sentiment(polarity=-0.26666666666666666, subjectivity=0.5333333333333333)","{'neg': 0.291, 'neu': 0.709, 'pos': 0.0, 'compound': -0.6249}",-0.6249,Negative
235,577,Gettin started on that fast and furious marathon right from the first movie so I can watch Fast 9 lmao,1,0,2021-08-29 18:22:41,102,gettin start that fast furiou marathon right from first movi watch fast lmao,76,"Sentiment(polarity=0.3071428571428571, subjectivity=0.6138095238095238)","{'neg': 0.0, 'neu': 0.755, 'pos': 0.245, 'compound': 0.5994}",0.5994,Positive
236,578,"Fast and Furious 9 (F9) crosses $700 million ahead of India Release

Click below to read the complete article.
#Fast9 #fastandfurious #F9 #movies #moviecollection #fastandfurious9 
https://t.co/gWkedPGAzZ",2,0,2021-08-29 18:00:36,204,fast furiou cross million ahead india releas click below read complet articl #fast #fastandfuri #movi #moviecollect #fastandfuri http gwkedpgazz,144,"Sentiment(polarity=0.13333333333333333, subjectivity=0.39999999999999997)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
237,579,Angas Ng fast and furious 9,0,0,2021-08-29 17:52:46,27,anga fast furiou,16,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
238,581,"@bunnybum3 Hello Sian, sorry to see you're having problems renting Nobody on Sky Store Premiere. Have you rented the film and it is showing Fast and Furious 9? ^JD",0,0,2021-08-29 17:50:19,163,hello sian sorri have problem rent nobodi store premier have rent film show fast furiou,87,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.162, 'neu': 0.838, 'pos': 0.0, 'compound': -0.4019}",-0.4019,Negative
239,582,"RT @Life_Love_USA: Fast and Furious 9 🚘🎞🎬
Behind the Scenes! 🎥
@CharlizeAfrica #CharlizeTheron https://t.co/FsJc86HVHC",0,3,2021-08-29 17:46:13,118,fast furiou behind scene #charlizetheron http fsjc hvhc,55,"Sentiment(polarity=-0.1, subjectivity=0.6499999999999999)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
240,583,[Movie] » Fast and Furious 9: The Fast Saga (2021). https://t.co/LDgB9KMkD7,0,0,2021-08-29 17:37:51,75,movi fast furiou fast saga http ldgb kmkd,41,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
241,584,@SHAD0WY0U kirain fast and furious 9,0,0,2021-08-29 17:26:44,36,kirain fast furiou,18,"Sentiment(polarity=0.2, subjectivity=0.6)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
242,585,@Keulisitian @davidscottjaffe final fantasy 9? surely u mean fast and furious 9...and the rock isnt even in it...john Cena is,0,0,2021-08-29 17:12:48,125,final fantasi sure mean fast furiou rock isnt even john cena,60,"Sentiment(polarity=0.096875, subjectivity=0.7940972222222222)","{'neg': 0.0, 'neu': 0.813, 'pos': 0.187, 'compound': 0.3182}",0.3182,Positive
